Timestamp,SC,TO,Action,Activity,Location,Duration
2024-11-14 11:19:30,SC015,TO_CO_TFTU000055,DROP,driving,to WS015.01,169
2024-11-14 11:19:31,SC011,TO_CO_TFTU000185,DROP,finished,at WS015.01,0
2024-11-14 11:19:31,SC011,TO_CO_TFTU000206,PICK,driving,to QC007,169
2024-11-14 11:19:40,SC014,TO_CO_TFTU000250,PICK,arriving,at QC005,133
2024-11-14 11:19:43,SC019,TO_CO_TFTU000233,DROP,arriving,at WS002.01,70
2024-11-14 11:19:43,SC019,TO_CO_TFTU000233,DROP,working,at WS002.01,60
2024-11-14 11:19:50,SC010,TO_CO_TFTU000238,DROP,finished,at WS004.01,0
2024-11-14 11:19:50,SC010,TO_CO_TFTU000061,PICK,driving,to QC007,88
2024-11-14 11:19:53,SC001,TO_CO_TFTU000246,PICK,finished,at QC004,0
2024-11-14 11:19:53,SC001,TO_CO_TFTU000246,DROP,driving,to YARD001.27,17
2024-11-14 11:19:54,SC018,TO_CO_TFTU000242,DROP,arriving,at WS003.01,43
2024-11-14 11:19:54,SC018,TO_CO_TFTU000242,DROP,working,at WS003.01,60
2024-11-14 11:19:59,SC005,TO_CO_TFTU000248,PICK,finished,at QC005,0
2024-11-14 11:19:59,SC005,TO_CO_TFTU000248,DROP,driving,to YARD001.38,15
2024-11-14 11:19:59,SC020,TO_CO_TFTU000247,PICK,waited,at QC005,59
2024-11-14 11:19:59,SC020,TO_CO_TFTU000247,PICK,working,at QC005,60
2024-11-14 11:20:01,SC012,TO_CO_TFTU000044,PICK,finished,at QC007,0
2024-11-14 11:20:01,SC016,TO_CO_TFTU000244,PICK,finished,at QC003,0
2024-11-14 11:20:01,SC012,TO_CO_TFTU000044,DROP,driving,to WS015.01,169
2024-11-14 11:20:01,SC016,TO_CO_TFTU000244,DROP,driving,to YARD001.26,15
2024-11-14 11:20:09,SC007,TO_CO_TFTU000108,PICK,finished,at QC006,0
2024-11-14 11:20:09,SC007,TO_CO_TFTU000108,DROP,driving,to WS016.01,160
2024-11-14 11:20:10,SC001,TO_CO_TFTU000246,DROP,arriving,at YARD001.27,17
2024-11-14 11:20:10,SC001,TO_CO_TFTU000246,DROP,working,at YARD001.27,60
2024-11-14 11:20:12,SC004,TO_CO_TFTU000251,PICK,finished,at QC005,0
2024-11-14 11:20:12,SC004,TO_CO_TFTU000251,DROP,driving,to YARD001.25,38
2024-11-14 11:20:12,SC014,TO_CO_TFTU000250,PICK,waited,at QC005,32
2024-11-14 11:20:12,SC014,TO_CO_TFTU000250,PICK,working,at QC005,60
2024-11-14 11:20:14,SC005,TO_CO_TFTU000248,DROP,arriving,at YARD001.38,15
2024-11-14 11:20:14,SC005,TO_CO_TFTU000248,DROP,working,at YARD001.38,60
2024-11-14 11:20:14,SC006,TO_CO_TFTU000228,DROP,working,at WS014.01,60
2024-11-14 11:20:15,SC006,TO_CO_TFTU000228,DROP,arriving,at WS014.01,124
2024-11-14 11:20:16,SC016,TO_CO_TFTU000244,DROP,arriving,at YARD001.26,15
2024-11-14 11:20:16,SC016,TO_CO_TFTU000244,DROP,working,at YARD001.26,60
2024-11-14 11:20:29,SC009,TO_CO_TFTU000178,PICK,finished,at QC006,0
2024-11-14 11:20:29,SC009,TO_CO_TFTU000178,DROP,driving,to WS017.01,169
2024-11-14 11:20:41,SC002,TO_CO_TFTU000050,DROP,arriving,at WS015.01,169
2024-11-14 11:20:41,SC002,TO_CO_TFTU000050,DROP,working,at WS015.01,60
2024-11-14 11:20:43,SC019,TO_CO_TFTU000233,DROP,finished,at WS002.01,0
2024-11-14 11:20:43,SC019,TO_CO_TFTU000218,PICK,driving,to QC007,70
2024-11-14 11:20:46,SC013,TO_CO_TFTU000060,PICK,arriving,at QC007,115
2024-11-14 11:20:46,SC013,TO_CO_TFTU000060,PICK,working,at QC007,60
2024-11-14 11:20:50,SC004,TO_CO_TFTU000251,DROP,arriving,at YARD001.25,38
2024-11-14 11:20:50,SC004,TO_CO_TFTU000251,DROP,working,at YARD001.25,60
2024-11-14 11:20:54,SC018,TO_CO_TFTU000242,DROP,finished,at WS003.01,0
2024-11-14 11:20:54,SC018,TO_CO_TFTU000232,PICK,driving,to QC005,43
2024-11-14 11:20:56,SC003,TO_CO_TFTU000183,PICK,arriving,at QC007,142
2024-11-14 11:20:56,SC003,TO_CO_TFTU000183,PICK,working,at QC007,60
2024-11-14 11:21:00,SC020,TO_CO_TFTU000247,PICK,finished,at QC005,0
2024-11-14 11:21:00,SC020,TO_CO_TFTU000247,DROP,driving,to YARD001.21,45
2024-11-14 11:21:02,SC008,TO_CO_TFTU000240,DROP,working,at WS014.01,60
2024-11-14 11:21:03,SC008,TO_CO_TFTU000240,DROP,arriving,at WS014.01,124
2024-11-14 11:21:10,SC001,TO_CO_TFTU000246,DROP,finished,at YARD001.27,0
2024-11-14 11:21:10,SC001,TO_CO_TFTU000245,PICK,driving,to QC004,17
2024-11-14 11:21:12,SC014,TO_CO_TFTU000250,PICK,finished,at QC005,0
2024-11-14 11:21:12,SC014,TO_CO_TFTU000250,DROP,driving,to WS007.01,61
2024-11-14 11:21:14,SC005,TO_CO_TFTU000248,DROP,finished,at YARD001.38,0
2024-11-14 11:21:14,SC006,TO_CO_TFTU000228,DROP,finished,at WS014.01,0
2024-11-14 11:21:14,SC005,TO_CO_TFTU000260,PICK,driving,to QC006,33
2024-11-14 11:21:14,SC006,TO_CO_TFTU000256,PICK,driving,to QC005,124
2024-11-14 11:21:15,SC017,TO_CO_TFTU000257,PICK,arriving,at QC006,151
2024-11-14 11:21:15,SC017,TO_CO_TFTU000257,PICK,working,at QC006,60
2024-11-14 11:21:16,SC016,TO_CO_TFTU000244,DROP,finished,at YARD001.26,0
2024-11-14 11:21:16,SC016,TO_CO_TFTU000253,PICK,driving,to QC005,36
2024-11-14 11:21:18,SC010,TO_CO_TFTU000061,PICK,arriving,at QC007,88
2024-11-14 11:21:27,SC001,TO_CO_TFTU000245,PICK,arriving,at QC004,17
2024-11-14 11:21:27,SC001,TO_CO_TFTU000245,PICK,working,at QC004,60
2024-11-14 11:21:37,SC018,TO_CO_TFTU000232,PICK,arriving,at QC005,43
2024-11-14 11:21:37,SC018,TO_CO_TFTU000232,PICK,working,at QC005,60
2024-11-14 11:21:41,SC002,TO_CO_TFTU000050,DROP,finished,at WS015.01,0
2024-11-14 11:21:41,SC002,TO_CO_TFTU000204,PICK,driving,to QC005,133
2024-11-14 11:21:45,SC020,TO_CO_TFTU000247,DROP,arriving,at YARD001.21,45
2024-11-14 11:21:45,SC020,TO_CO_TFTU000247,DROP,working,at YARD001.21,60
2024-11-14 11:21:46,SC013,TO_CO_TFTU000060,PICK,finished,at QC007,0
2024-11-14 11:21:46,SC013,TO_CO_TFTU000060,DROP,driving,to WS016.01,178
2024-11-14 11:21:46,SC010,TO_CO_TFTU000061,PICK,waited,at QC007,28
2024-11-14 11:21:46,SC010,TO_CO_TFTU000061,PICK,working,at QC007,60
2024-11-14 11:21:47,SC005,TO_CO_TFTU000260,PICK,arriving,at QC006,33
2024-11-14 11:21:47,SC005,TO_CO_TFTU000260,PICK,working,at QC006,60
2024-11-14 11:21:50,SC004,TO_CO_TFTU000251,DROP,finished,at YARD001.25,0
2024-11-14 11:21:50,SC004,TO_CO_TFTU000254,PICK,driving,to QC004,20
2024-11-14 11:21:52,SC016,TO_CO_TFTU000253,PICK,arriving,at QC005,36
2024-11-14 11:21:53,SC019,TO_CO_TFTU000218,PICK,arriving,at QC007,70
2024-11-14 11:21:53,SC016,TO_CO_TFTU000253,PICK,working,at QC005,61
2024-11-14 11:21:56,SC003,TO_CO_TFTU000183,PICK,finished,at QC007,0
2024-11-14 11:21:56,SC003,TO_CO_TFTU000183,DROP,driving,to WS014.01,160
2024-11-14 11:21:56,SC019,TO_CO_TFTU000218,PICK,waited,at QC007,3
2024-11-14 11:21:56,SC019,TO_CO_TFTU000218,PICK,working,at QC007,60
2024-11-14 11:22:02,SC008,TO_CO_TFTU000240,DROP,finished,at WS014.01,0
2024-11-14 11:22:02,SC008,TO_CO_TFTU000216,PICK,driving,to QC005,124
2024-11-14 11:22:10,SC004,TO_CO_TFTU000254,PICK,arriving,at QC004,20
2024-11-14 11:22:10,SC004,TO_CO_TFTU000254,PICK,working,at QC004,60
2024-11-14 11:22:13,SC014,TO_CO_TFTU000250,DROP,arriving,at WS007.01,61
2024-11-14 11:22:13,SC014,TO_CO_TFTU000250,DROP,working,at WS007.01,60
2024-11-14 11:22:15,SC017,TO_CO_TFTU000257,PICK,finished,at QC006,0
2024-11-14 11:22:15,SC017,TO_CO_TFTU000257,DROP,driving,to YARD001.36,36
2024-11-14 11:22:19,SC015,TO_CO_TFTU000055,DROP,arriving,at WS015.01,169
2024-11-14 11:22:19,SC015,TO_CO_TFTU000055,DROP,working,at WS015.01,60
2024-11-14 11:22:20,SC011,TO_CO_TFTU000206,PICK,arriving,at QC007,169
2024-11-14 11:22:27,SC001,TO_CO_TFTU000245,PICK,finished,at QC004,0
2024-11-14 11:22:27,SC001,TO_CO_TFTU000245,DROP,driving,to WS004.01,47
2024-11-14 11:22:37,SC018,TO_CO_TFTU000232,PICK,finished,at QC005,0
2024-11-14 11:22:37,SC018,TO_CO_TFTU000232,DROP,driving,to WS007.01,61
2024-11-14 11:22:45,SC020,TO_CO_TFTU000247,DROP,finished,at YARD001.21,0
2024-11-14 11:22:45,SC020,TO_CO_TFTU000252,PICK,driving,to QC003,9
2024-11-14 11:22:47,SC010,TO_CO_TFTU000061,PICK,finished,at QC007,0
2024-11-14 11:22:47,SC005,TO_CO_TFTU000260,PICK,finished,at QC006,0
2024-11-14 11:22:47,SC010,TO_CO_TFTU000061,DROP,driving,to WS016.01,178
2024-11-14 11:22:47,SC005,TO_CO_TFTU000260,DROP,driving,to YARD001.26,54
2024-11-14 11:22:47,SC011,TO_CO_TFTU000206,PICK,waited,at QC007,27
2024-11-14 11:22:47,SC011,TO_CO_TFTU000206,PICK,working,at QC007,60
2024-11-14 11:22:49,SC007,TO_CO_TFTU000108,DROP,arriving,at WS016.01,160
2024-11-14 11:22:49,SC007,TO_CO_TFTU000108,DROP,working,at WS016.01,60
2024-11-14 11:22:50,SC012,TO_CO_TFTU000044,DROP,arriving,at WS015.01,169
2024-11-14 11:22:50,SC012,TO_CO_TFTU000044,DROP,working,at WS015.01,60
2024-11-14 11:22:51,SC017,TO_CO_TFTU000257,DROP,arriving,at YARD001.36,36
2024-11-14 11:22:52,SC017,TO_CO_TFTU000257,DROP,working,at YARD001.36,61
2024-11-14 11:22:53,SC016,TO_CO_TFTU000253,PICK,finished,at QC005,0
2024-11-14 11:22:53,SC016,TO_CO_TFTU000253,DROP,driving,to WS001.01,25
2024-11-14 11:22:54,SC020,TO_CO_TFTU000252,PICK,arriving,at QC003,9
2024-11-14 11:22:55,SC020,TO_CO_TFTU000252,PICK,working,at QC003,61
2024-11-14 11:22:57,SC019,TO_CO_TFTU000218,PICK,finished,at QC007,0
2024-11-14 11:22:57,SC019,TO_CO_TFTU000218,DROP,driving,to WS012.01,142
2024-11-14 11:23:10,SC004,TO_CO_TFTU000254,PICK,finished,at QC004,0
2024-11-14 11:23:10,SC004,TO_CO_TFTU000254,DROP,driving,to YARD001.21,27
2024-11-14 11:23:13,SC014,TO_CO_TFTU000250,DROP,finished,at WS007.01,0
2024-11-14 11:23:13,SC014,TO_CO_TFTU000267,PICK,driving,to QC005,61
2024-11-14 11:23:14,SC001,TO_CO_TFTU000245,DROP,arriving,at WS004.01,47
2024-11-14 11:23:14,SC001,TO_CO_TFTU000245,DROP,working,at WS004.01,60
2024-11-14 11:23:18,SC009,TO_CO_TFTU000178,DROP,arriving,at WS017.01,169
2024-11-14 11:23:18,SC006,TO_CO_TFTU000256,PICK,arriving,at QC005,124
2024-11-14 11:23:18,SC016,TO_CO_TFTU000253,DROP,arriving,at WS001.01,25
2024-11-14 11:23:18,SC009,TO_CO_TFTU000178,DROP,working,at WS017.01,60
2024-11-14 11:23:18,SC006,TO_CO_TFTU000256,PICK,working,at QC005,60
2024-11-14 11:23:18,SC016,TO_CO_TFTU000253,DROP,working,at WS001.01,60
2024-11-14 11:23:19,SC015,TO_CO_TFTU000055,DROP,finished,at WS015.01,0
2024-11-14 11:23:19,SC015,TO_CO_TFTU000224,PICK,driving,to QC007,169
2024-11-14 11:23:37,SC004,TO_CO_TFTU000254,DROP,arriving,at YARD001.21,27
2024-11-14 11:23:38,SC018,TO_CO_TFTU000232,DROP,arriving,at WS007.01,61
2024-11-14 11:23:38,SC004,TO_CO_TFTU000254,DROP,working,at YARD001.21,61
2024-11-14 11:23:38,SC018,TO_CO_TFTU000232,DROP,working,at WS007.01,60
2024-11-14 11:23:41,SC005,TO_CO_TFTU000260,DROP,arriving,at YARD001.26,54
2024-11-14 11:23:42,SC005,TO_CO_TFTU000260,DROP,working,at YARD001.26,61
2024-11-14 11:23:47,SC011,TO_CO_TFTU000206,PICK,finished,at QC007,0
2024-11-14 11:23:47,SC011,TO_CO_TFTU000206,DROP,driving,to WS016.01,178
2024-11-14 11:23:49,SC007,TO_CO_TFTU000108,DROP,finished,at WS016.01,0
2024-11-14 11:23:49,SC007,TO_CO_TFTU000272,PICK,driving,to QC005,142
2024-11-14 11:23:50,SC012,TO_CO_TFTU000044,DROP,finished,at WS015.01,0
2024-11-14 11:23:50,SC012,TO_CO_TFTU000277,PICK,driving,to QC004,128
2024-11-14 11:23:52,SC017,TO_CO_TFTU000257,DROP,finished,at YARD001.36,0
2024-11-14 11:23:52,SC017,TO_CO_TFTU000255,PICK,driving,to QC005,18
2024-11-14 11:23:54,SC002,TO_CO_TFTU000204,PICK,arriving,at QC005,133
2024-11-14 11:23:54,SC002,TO_CO_TFTU000204,PICK,working,at QC005,60
2024-11-14 11:23:55,SC020,TO_CO_TFTU000252,PICK,finished,at QC003,0
2024-11-14 11:23:55,SC020,TO_CO_TFTU000252,DROP,driving,to YARD001.31,24
2024-11-14 11:24:06,SC008,TO_CO_TFTU000216,PICK,arriving,at QC005,124
2024-11-14 11:24:10,SC017,TO_CO_TFTU000255,PICK,arriving,at QC005,18
2024-11-14 11:24:14,SC001,TO_CO_TFTU000245,DROP,finished,at WS004.01,0
2024-11-14 11:24:14,SC001,TO_CO_TFTU000259,PICK,driving,to QC006,70
2024-11-14 11:24:14,SC014,TO_CO_TFTU000267,PICK,arriving,at QC005,61
2024-11-14 11:24:18,SC009,TO_CO_TFTU000178,DROP,finished,at WS017.01,0
2024-11-14 11:24:18,SC006,TO_CO_TFTU000256,PICK,finished,at QC005,0
2024-11-14 11:24:18,SC016,TO_CO_TFTU000253,DROP,finished,at WS001.01,0
2024-11-14 11:24:18,SC009,TO_CO_TFTU000236,PICK,driving,to QC006,169
2024-11-14 11:24:18,SC006,TO_CO_TFTU000256,DROP,driving,to WS002.01,34
2024-11-14 11:24:18,SC016,TO_CO_TFTU000258,PICK,driving,to QC006,43
2024-11-14 11:24:18,SC008,TO_CO_TFTU000216,PICK,waited,at QC005,12
2024-11-14 11:24:18,SC008,TO_CO_TFTU000216,PICK,working,at QC005,60
2024-11-14 11:24:19,SC020,TO_CO_TFTU000252,DROP,arriving,at YARD001.31,24
2024-11-14 11:24:19,SC020,TO_CO_TFTU000252,DROP,working,at YARD001.31,60
2024-11-14 11:24:36,SC003,TO_CO_TFTU000183,DROP,arriving,at WS014.01,160
2024-11-14 11:24:36,SC003,TO_CO_TFTU000183,DROP,working,at WS014.01,60
2024-11-14 11:24:38,SC004,TO_CO_TFTU000254,DROP,finished,at YARD001.21,0
2024-11-14 11:24:38,SC018,TO_CO_TFTU000232,DROP,finished,at WS007.01,0
2024-11-14 11:24:38,SC004,TO_CO_TFTU000271,PICK,driving,to QC001,24
2024-11-14 11:24:38,SC018,TO_CO_TFTU000276,PICK,driving,to QC005,61
2024-11-14 11:24:42,SC005,TO_CO_TFTU000260,DROP,finished,at YARD001.26,0
2024-11-14 11:24:44,SC013,TO_CO_TFTU000060,DROP,arriving,at WS016.01,178
2024-11-14 11:24:44,SC013,TO_CO_TFTU000060,DROP,working,at WS016.01,60
2024-11-14 11:24:52,SC005,TO_CO_TFTU000262,PICK,driving,to QC003,15
2024-11-14 11:24:52,SC006,TO_CO_TFTU000256,DROP,arriving,at WS002.01,34
2024-11-14 11:24:52,SC006,TO_CO_TFTU000256,DROP,working,at WS002.01,60
2024-11-14 11:24:54,SC002,TO_CO_TFTU000204,PICK,finished,at QC005,0
2024-11-14 11:24:54,SC002,TO_CO_TFTU000204,DROP,driving,to WS017.01,151
2024-11-14 11:24:54,SC017,TO_CO_TFTU000255,PICK,waited,at QC005,43
2024-11-14 11:24:54,SC017,TO_CO_TFTU000255,PICK,working,at QC005,61
2024-11-14 11:25:01,SC016,TO_CO_TFTU000258,PICK,arriving,at QC006,43
2024-11-14 11:25:01,SC016,TO_CO_TFTU000258,PICK,working,at QC006,60
2024-11-14 11:25:02,SC004,TO_CO_TFTU000271,PICK,arriving,at QC001,24
2024-11-14 11:25:02,SC004,TO_CO_TFTU000271,PICK,working,at QC001,60
2024-11-14 11:25:05,SC005,TO_CO_TFTU000262,PICK,working,at QC003,60
2024-11-14 11:25:07,SC005,TO_CO_TFTU000262,PICK,arriving,at QC003,15
2024-11-14 11:25:18,SC019,TO_CO_TFTU000218,DROP,working,at WS012.01,60
2024-11-14 11:25:19,SC008,TO_CO_TFTU000216,PICK,finished,at QC005,0
2024-11-14 11:25:19,SC020,TO_CO_TFTU000252,DROP,finished,at YARD001.31,0
2024-11-14 11:25:19,SC008,TO_CO_TFTU000216,DROP,driving,to WS017.01,151
2024-11-14 11:25:19,SC020,TO_CO_TFTU000266,PICK,driving,to QC005,27
2024-11-14 11:25:19,SC019,TO_CO_TFTU000218,DROP,arriving,at WS012.01,142
2024-11-14 11:25:19,SC014,TO_CO_TFTU000267,PICK,waited,at QC005,65
2024-11-14 11:25:19,SC014,TO_CO_TFTU000267,PICK,working,at QC005,60
2024-11-14 11:25:24,SC001,TO_CO_TFTU000259,PICK,arriving,at QC006,70
2024-11-14 11:25:24,SC001,TO_CO_TFTU000259,PICK,working,at QC006,60
2024-11-14 11:25:36,SC003,TO_CO_TFTU000183,DROP,finished,at WS014.01,0
2024-11-14 11:25:36,SC003,TO_CO_TFTU000280,PICK,driving,to QC005,124
2024-11-14 11:25:39,SC018,TO_CO_TFTU000276,PICK,arriving,at QC005,61
2024-11-14 11:25:44,SC013,TO_CO_TFTU000060,DROP,finished,at WS016.01,0
2024-11-14 11:25:44,SC013,TO_CO_TFTU000219,PICK,driving,to QC007,178
2024-11-14 11:25:44,SC010,TO_CO_TFTU000061,DROP,working,at WS016.01,60
2024-11-14 11:25:45,SC010,TO_CO_TFTU000061,DROP,arriving,at WS016.01,178
2024-11-14 11:25:46,SC020,TO_CO_TFTU000266,PICK,arriving,at QC005,27
2024-11-14 11:25:52,SC006,TO_CO_TFTU000256,DROP,finished,at WS002.01,0
2024-11-14 11:25:52,SC006,TO_CO_TFTU000264,PICK,driving,to QC005,34
2024-11-14 11:25:55,SC017,TO_CO_TFTU000255,PICK,finished,at QC005,0
2024-11-14 11:25:55,SC017,TO_CO_TFTU000255,DROP,driving,to WS003.01,43
2024-11-14 11:25:55,SC018,TO_CO_TFTU000276,PICK,waited,at QC005,16
2024-11-14 11:25:55,SC018,TO_CO_TFTU000276,PICK,working,at QC005,60
2024-11-14 11:25:58,SC012,TO_CO_TFTU000277,PICK,arriving,at QC004,128
2024-11-14 11:25:58,SC012,TO_CO_TFTU000277,PICK,working,at QC004,60
2024-11-14 11:26:01,SC016,TO_CO_TFTU000258,PICK,finished,at QC006,0
2024-11-14 11:26:01,SC016,TO_CO_TFTU000258,DROP,driving,to WS008.01,88
2024-11-14 11:26:02,SC004,TO_CO_TFTU000271,PICK,finished,at QC001,0
2024-11-14 11:26:02,SC004,TO_CO_TFTU000271,DROP,driving,to WS002.01,65
2024-11-14 11:26:05,SC005,TO_CO_TFTU000262,PICK,finished,at QC003,0
2024-11-14 11:26:05,SC005,TO_CO_TFTU000262,DROP,driving,to YARD001.24,11
2024-11-14 11:26:08,SC015,TO_CO_TFTU000224,PICK,arriving,at QC007,169
2024-11-14 11:26:08,SC015,TO_CO_TFTU000224,PICK,working,at QC007,60
2024-11-14 11:26:11,SC007,TO_CO_TFTU000272,PICK,arriving,at QC005,142
2024-11-14 11:26:16,SC005,TO_CO_TFTU000262,DROP,arriving,at YARD001.24,11
2024-11-14 11:26:16,SC005,TO_CO_TFTU000262,DROP,working,at YARD001.24,60
2024-11-14 11:26:18,SC019,TO_CO_TFTU000218,DROP,finished,at WS012.01,0
2024-11-14 11:26:18,SC019,TO_CO_TFTU000286,PICK,driving,to RAIL001.93,101
2024-11-14 11:26:19,SC014,TO_CO_TFTU000267,PICK,finished,at QC005,0
2024-11-14 11:26:19,SC014,TO_CO_TFTU000267,DROP,driving,to YARD001.37,17
2024-11-14 11:26:19,SC020,TO_CO_TFTU000266,PICK,waited,at QC005,32
2024-11-14 11:26:19,SC020,TO_CO_TFTU000266,PICK,working,at QC005,61
2024-11-14 11:26:24,SC001,TO_CO_TFTU000259,PICK,finished,at QC006,0
2024-11-14 11:26:24,SC001,TO_CO_TFTU000259,DROP,driving,to YARD001.02,94
2024-11-14 11:26:26,SC006,TO_CO_TFTU000264,PICK,arriving,at QC005,34
2024-11-14 11:26:36,SC014,TO_CO_TFTU000267,DROP,arriving,at YARD001.37,17
2024-11-14 11:26:36,SC014,TO_CO_TFTU000267,DROP,working,at YARD001.37,60
2024-11-14 11:26:38,SC017,TO_CO_TFTU000255,DROP,arriving,at WS003.01,43
2024-11-14 11:26:38,SC017,TO_CO_TFTU000255,DROP,working,at WS003.01,60
2024-11-14 11:26:44,SC010,TO_CO_TFTU000061,DROP,finished,at WS016.01,0
2024-11-14 11:26:44,SC010,TO_CO_TFTU000243,PICK,driving,to QC007,178
2024-11-14 11:26:45,SC011,TO_CO_TFTU000206,DROP,arriving,at WS016.01,178
2024-11-14 11:26:45,SC011,TO_CO_TFTU000206,DROP,working,at WS016.01,60
2024-11-14 11:26:55,SC018,TO_CO_TFTU000276,PICK,finished,at QC005,0
2024-11-14 11:26:55,SC018,TO_CO_TFTU000276,DROP,driving,to WS003.01,43
2024-11-14 11:26:55,SC007,TO_CO_TFTU000272,PICK,waited,at QC005,44
2024-11-14 11:26:55,SC007,TO_CO_TFTU000272,PICK,working,at QC005,60
2024-11-14 11:26:58,SC012,TO_CO_TFTU000277,PICK,finished,at QC004,0
2024-11-14 11:26:58,SC012,TO_CO_TFTU000277,DROP,driving,to YARD001.27,17
2024-11-14 11:27:07,SC009,TO_CO_TFTU000236,PICK,arriving,at QC006,169
2024-11-14 11:27:07,SC004,TO_CO_TFTU000271,DROP,arriving,at WS002.01,65
2024-11-14 11:27:07,SC009,TO_CO_TFTU000236,PICK,working,at QC006,60
2024-11-14 11:27:07,SC004,TO_CO_TFTU000271,DROP,working,at WS002.01,60
2024-11-14 11:27:08,SC015,TO_CO_TFTU000224,PICK,finished,at QC007,0
2024-11-14 11:27:08,SC015,TO_CO_TFTU000224,DROP,driving,to WS014.01,160
2024-11-14 11:27:15,SC012,TO_CO_TFTU000277,DROP,arriving,at YARD001.27,17
2024-11-14 11:27:15,SC012,TO_CO_TFTU000277,DROP,working,at YARD001.27,60
2024-11-14 11:27:16,SC005,TO_CO_TFTU000262,DROP,finished,at YARD001.24,0
2024-11-14 11:27:16,SC005,TO_CO_TFTU000077,PICK,driving,to QC003,11
2024-11-14 11:27:20,SC020,TO_CO_TFTU000266,PICK,finished,at QC005,0
2024-11-14 11:27:20,SC020,TO_CO_TFTU000266,DROP,driving,to WS013.01,115
2024-11-14 11:27:20,SC006,TO_CO_TFTU000264,PICK,waited,at QC005,54
2024-11-14 11:27:20,SC006,TO_CO_TFTU000264,PICK,working,at QC005,60
2024-11-14 11:27:25,SC002,TO_CO_TFTU000204,DROP,arriving,at WS017.01,151
2024-11-14 11:27:25,SC002,TO_CO_TFTU000204,DROP,working,at WS017.01,60
2024-11-14 11:27:27,SC005,TO_CO_TFTU000077,PICK,arriving,at QC003,11
2024-11-14 11:27:27,SC005,TO_CO_TFTU000077,PICK,working,at QC003,60
2024-11-14 11:27:29,SC016,TO_CO_TFTU000258,DROP,arriving,at WS008.01,88
2024-11-14 11:27:29,SC016,TO_CO_TFTU000258,DROP,working,at WS008.01,60
2024-11-14 11:27:36,SC014,TO_CO_TFTU000267,DROP,finished,at YARD001.37,0
2024-11-14 11:27:36,SC014,TO_CO_TFTU000273,PICK,driving,to QC005,17
2024-11-14 11:27:38,SC017,TO_CO_TFTU000255,DROP,finished,at WS003.01,0
2024-11-14 11:27:38,SC017,TO_CO_TFTU000284,PICK,driving,to QC004,38
2024-11-14 11:27:38,SC018,TO_CO_TFTU000276,DROP,arriving,at WS003.01,43
2024-11-14 11:27:38,SC018,TO_CO_TFTU000276,DROP,working,at WS003.01,60
2024-11-14 11:27:40,SC003,TO_CO_TFTU000280,PICK,arriving,at QC005,124
2024-11-14 11:27:45,SC011,TO_CO_TFTU000206,DROP,finished,at WS016.01,0
2024-11-14 11:27:45,SC011,TO_CO_TFTU000268,PICK,driving,to QC006,160
2024-11-14 11:27:49,SC008,TO_CO_TFTU000216,DROP,working,at WS017.01,60
2024-11-14 11:27:50,SC008,TO_CO_TFTU000216,DROP,arriving,at WS017.01,151
2024-11-14 11:27:53,SC014,TO_CO_TFTU000273,PICK,arriving,at QC005,17
2024-11-14 11:27:56,SC007,TO_CO_TFTU000272,PICK,finished,at QC005,0
2024-11-14 11:27:56,SC007,TO_CO_TFTU000272,DROP,driving,to YARD001.02,76
2024-11-14 11:27:56,SC003,TO_CO_TFTU000280,PICK,waited,at QC005,16
2024-11-14 11:27:56,SC003,TO_CO_TFTU000280,PICK,working,at QC005,60
2024-11-14 11:27:58,SC001,TO_CO_TFTU000259,DROP,arriving,at YARD001.02,94
2024-11-14 11:27:59,SC019,TO_CO_TFTU000286,PICK,arriving,at RAIL001.93,101
2024-11-14 11:27:59,SC001,TO_CO_TFTU000259,DROP,working,at YARD001.02,61
2024-11-14 11:27:59,SC019,TO_CO_TFTU000286,PICK,working,at RAIL001.93,60
2024-11-14 11:28:07,SC004,TO_CO_TFTU000271,DROP,finished,at WS002.01,0
2024-11-14 11:28:07,SC009,TO_CO_TFTU000236,PICK,finished,at QC006,0
2024-11-14 11:28:07,SC004,TO_CO_TFTU000198,PICK,driving,to QC007,70
2024-11-14 11:28:07,SC009,TO_CO_TFTU000236,DROP,driving,to WS017.01,169
2024-11-14 11:28:15,SC012,TO_CO_TFTU000277,DROP,finished,at YARD001.27,0
2024-11-14 11:28:15,SC012,TO_CO_TFTU000283,PICK,driving,to QC003,17
2024-11-14 11:28:16,SC017,TO_CO_TFTU000284,PICK,arriving,at QC004,38
2024-11-14 11:28:16,SC017,TO_CO_TFTU000284,PICK,working,at QC004,60
2024-11-14 11:28:20,SC006,TO_CO_TFTU000264,PICK,finished,at QC005,0
2024-11-14 11:28:20,SC006,TO_CO_TFTU000264,DROP,driving,to WS001.01,25
2024-11-14 11:28:20,SC014,TO_CO_TFTU000273,PICK,waited,at QC005,27
2024-11-14 11:28:20,SC014,TO_CO_TFTU000273,PICK,working,at QC005,60
2024-11-14 11:28:25,SC002,TO_CO_TFTU000204,DROP,finished,at WS017.01,0
2024-11-14 11:28:25,SC002,TO_CO_TFTU000263,PICK,driving,to QC005,151
2024-11-14 11:28:27,SC005,TO_CO_TFTU000077,PICK,finished,at QC003,0
2024-11-14 11:28:27,SC005,TO_CO_TFTU000077,DROP,driving,to WS017.01,164
2024-11-14 11:28:29,SC016,TO_CO_TFTU000258,DROP,finished,at WS008.01,0
